	class	name	lat	lon	address
2650	Салон связи	МегаФон	56.847083	35.944173	площадь Гагарина, 5, Тверь, Россия
2651	Магазин электроники	Безопасный Город	55.958721999999995	38.035718	ул. Горького, 7, Фрязино, Россия
2652	Салон связи	Билайн	55.84024	37.492024	Головинское ш., 5, Москва, Россия
2653	Салон связи	Связной	55.8757	37.6655	Староватутинский пр., 14, Москва, Россия
2654	Салон связи	Мобил элемент	55.673297999999996	37.859628	Новорязанское ш., 20, Котельники, Россия
2655	Салон связи	Салон-магазин МТС	56.119213	36.940377000000005	2, д. Новинки, Россия
2656	Салон связи	Салон-магазин МТС	55.909290000000006	37.865998	просп. Космонавтов, 34Б, Королёв, Россия
2657	Магазин электроники	Магазин Форвард	56.775338	40.887727000000005	Советская площадь, 7, п. г. т. Лежнево, Россия
2658	Магазин электроники	НОУ-ХАУ	55.752058999999996	37.886186	Носовихинское ш., 45, Реутов, Россия
2659	Салон связи	Максимус	55.982678	37.174811	Крюковская площадь, 1, Зеленоград, Россия
2660	Магазин электроники	ВелесМебель	58.59030799999999	49.669872	ул. Карла Маркса, 126, Киров, Россия
2661	Салон связи	Телефон.ру	56.008796999999994	37.200044	Панфиловский просп., 6А, Зеленоград, Россия
2662	Салон связи	Телефон.ру	55.92560600000001	37.996796	Талсинская ул., 2, Щёлково, Россия
2663	Салон связи	МегаФон	56.991317	40.952577000000005	Ивановская ул., 33, Иваново, Россия
2664	Магазин электроники	Эльдорадо	55.730658	37.732236	Рязанский просп., 2, корп. 2, Москва, Россия
2665	Магазин электроники	Евроскупка	55.716077	37.821933	Косинская ул., 30, Москва, Россия
2666	Салон связи	Салон-магазин МТС	56.998082999999994	40.975475	просп. Ленина, 30, Иваново, Россия
2667	Магазин электроники	Цифровой супермаркет DNS	55.86148299999999	49.090953999999996	ул. Лукина, 22, Казань, Россия
2668	Салон связи	Tele2	55.546877	36.37168	ул. Невкипелого, 8, посёлок Дорохово, Россия
2669	Магазин электроники	КомТек	44.961574	34.117536	ул. Лермонтова, 1/46, Симферополь, Россия
2670	Салон связи	Салон Мобис	56.962835999999996	40.996666	просп. Строителей, 50, Иваново, Россия
2671	Магазин электроники	Эльдорадо	55.420812	37.547668	Большая Серпуховская ул., 45, Подольск, Россия
2672	Салон связи	Салон-магазин МТС	55.116994999999996	36.593659	просп. Маркса, 45, Обнинск, Россия
2673	Салон связи	Салон-магазин МТС	55.601009999999995	37.471102	Калужское шоссе, 22-й километр, 10, Россия
2674	Магазин электроники	Магазин наушников Dr. Head	55.752311	37.596219	ул. Новый Арбат, 15, Москва, Россия
2675	Салон связи	Связной	55.7578	37.4069	Осенний бул., 7, корп. 1, Москва, Россия
2676	Салон связи	Мобил элемент	55.572327	38.206757	Октябрьская ул., 1Б, Раменское, Россия
2677	Магазин электроники	Магазин Электроника	55.809788	38.993495	ул. Бабушкина, 2А, Орехово-Зуево, Россия
2678	Салон связи	Связной	54.6318	39.6983	Московское ш., 5А, Рязань, Россия
2679	Салон связи	Салон-магазин МТС	55.933234	37.842459999999996	Пионерская ул., 12, микрорайон Юбилейный, Королёв, Россия
2680	Салон связи	Связной	55.878073	37.522812	Коровинское ш., 25/30, Москва, Россия
2681	Магазин электроники	Цифровой супермаркет DNS	54.945645999999996	73.419933	ул. Кирова, 12, Омск, Россия
2682	Магазин электроники	DNS TechnoPoint	54.946957999999995	82.852023	ул. Петухова, 35/2, Новосибирск, Россия
2683	Магазин электроники	Эльдорадо	55.520481000000004	36.985753	Спортивная ул., 2, рабочий посёлок Селятино, Россия
2684	Салон связи	Связной	54.514173	36.260195	ул. Кирова, 25А, Калуга, Россия
2685	Салон связи	Евросеть	55.573921999999996	38.922614	Вокзальная ул., 14, Куровское, Россия
2686	Салон связи	Билайн	57.027815000000004	40.374303999999995	Пионерская ул., 15, Комсомольск, Россия
2687	Магазин электроники	Smart Watch	45.057626	38.992615	Россия, Краснодар
2688	Салон связи	Салон-магазин МТС	55.72044	37.430996	Можайское ш., 17, Москва, Россия
